Timestamp,Aimag,Title (100),Title Korean (100),Description Korean (255),Description (255),About ,About Korean,Cover (Link),Thumbnail (Link)
1/27/2023 8:17:15,Övörkhangai,Mount Tevsh,테비스 산 ,울란바토르에서 514km 떨어져 있는 이 산에 많은 암각화와 판석표가 있다. ,"514 km away from Ulaanbaatar city, the black mountain branching out to the northeast near the center of Bogd sum of Uverkhangai province is called Tevsh mountain. There are many types of petroglyphs around Tevsh Mountain, but there are also many external grave goods. In recent years, tourists traveling to Hongor Sands have stopped at Tevsh Mountain to look at the rock paintings. The rock paintings of Tevsh Mountain mainly depict wild animals, deer hunters, animal husbandry, and people's lifestyles. Among the game animals, deer, ibex, camel, horse and dog are depicted in hollows in the rock. Pictures related to domestic life depict a person carrying a load on the back of an ox, dragging something, a person leading a horse, and people on horseback and on foot driving horses and cattle.",,,demo/landmarks/Тэвш уул.jpg,demo/landmarks/Тэвш уул 2.jpg
1/27/2023 8:26:05,Övörkhangai,Central Monastery,투브헝 사원 ,울란바토르에서 450km 떨어져 있는 투브헝 사원은 해발 2300m 높이의 있는 산 정상에 위치하는 사원이다 ,"Located 450 km away from Ulaanbaatar city, Tibukhun Monastery is located on the top of the Tibukhun plateau, which rises 2300 m above sea level in the area of Bat-Ulzii Sum, Uverkhangai province. Tibkhan Monastery was founded by the first Bogd Olgo St. Zanabazar at the age of 19, i.e. in 1654. The monastery is unique in that it is built in a beautiful natural setting on a mountain top surrounded by dense forests with remote spaces for meditation and meditation. On the right side of the monastery there is an idol part, and on the left side there is a shrine. The deity area includes the Temple of Creation, Khurl Dugan, Samchin Dugan, a worship complex with two stupas, a sacred well, two meditation caves, and a sacrificial mound. In the monastery, there are many relics related to the biography of the High Saint, such as the arm of the High Saint, the shoulder of the saint, two trees related to nature called the horse harness of the Saint, the mahogany tree, the mother's womb rock, the rock of the cradle, etc.",,,demo/landmarks/төвхөн хийд2.jpg,demo/landmarks/Төвхөн хийд.jpg
1/27/2023 8:37:30,Övörkhangai,The sand is broken,엘셍타스라하이 / 미니고비,"투브아이막의 에르덴산트솜과 우브르항가이 아이막의 부르드솜, 볼강 아이막의 고르왕볼락소을 거쳐 바트항산 서부부터 후그느산 서부까지 80km 뻗어 있느 거대한 줄기 사막이다. 중앙에 길이 놓이게 되어 사막이 중간에 갈라졌다. ","Elsen Tasarkhai is a sand dune about 80 kilometers long, starting from the west side of Bathaan Mountain and extending to the west side of Khogne Khan Mountain across the areas of Erdenesant in Central Province, Burd in Ovorkhangai Province, and Rashaant Sum in Bulgan Province, 280 km from Ulaanbaatar. The central road divides this sand dune, and the front part is called Mongolian sand, and the northern part is called Khogne tarn sand. Under the influence of the Tarn River, the sand will be moist and willows, elms, and willows will grow. Tourist camps are located around it, on the north side is a beautiful mountain called Hogne Khan, and on the south side is the mountain that marks the navel point of Mongolia called Great Mongolia.",,,demo/landmarks/Элсэн тасархай 3.jpg,demo/landmarks/Элсэн тасархай.jpg
1/27/2023 8:43:51,Sükhbaatar,Golden Gunpowder Mound,알탄다르 어워 / 성황당,수흐바타르 아이막에 위치하는 멀척 모래사막 에 위치하는 사화산을 알탄다르 어워/성황당 라고 부른다. ,"Altan Ovoo is a 1354 m high extinct volcano located near the center of Darganga Sum in the northern edge of Moltsog Elen in Sukhbaatar Province. It is also known as Dar-Ovoo and Altan Dar-Ovoo. The tapered shape of the volcano remained intact. There is a lot of volcanic rock. The estuary broke and flowed to the northwest. The relative height is 100 m, but it is a beautiful volcano that can be seen from a long distance (from 60 km) from any direction. Altan Owoo Mountain has been designated as a local shrine since the 1700s, and it has been designated as a sacred mountain by the state since 1913. It is one of the most sacred mountains in Mongolia. The human stones here were taken under state protection in 1998. In 2004, by the decree of the president, Dar-Ovo was made a state sacred mountain.",,,demo/landmarks/алтан овоо2.jpg,demo/landmarks/Алтан_Дарь_овоо.jpg
1/27/2023 8:44:32,Övörkhangai,ULAAN CUTTAGALANG FALLS,올란초트갈랑 폭포 ,"울란바토르시에서 458km , 하르호롬시에서 132 km 떨어져 있다. 최고 관광지로 유명하다. 어르헝강에 합류하요 올란강에 20m 높이에서 물이 떨어지고 넓이가 10m 되느 폭포이다, 어르헝강은 갸트로 산맥부터 하르호롬 솜 까지 130km 거리에 화산용암 사이로 흐른다.","The Ulaan tributary waterfall, located in Bat-Ulziy sum of Uverkhangai province, 458 km from Ulaanbaatar, is one of the most beautiful places that foreign and domestic travelers and tourists want to see in summer. This is what is said in the legend about the Red Stream. It is said that during the war, a Mongolian soldier was chased by the gamings and climbed over the gravel for his life. It is said that one of the Mongolian soldiers had a book, and when he cried out, ""Let my Red River flow red,"" the flood swept along the Ulaan River and carried away the Gaming soldiers. Later, after that, it was called ""Red Creek"". Then those tribes gathered in a valley, and that place is called the valley of the tributaries, and over the years, it became the valley of the tributaries. It is a 10-meter-wide waterfall that falls from a height of more than 20 meters and is formed in the Ulaan River, which flows into the western part of the Orkhon River in Ovorkhangai Province. The Orkhon River flows through volcanic rocks for 130 kilometers from the Gyatrun ridge to the Kharkhorin Sum. During the Quaternary period, a volcano erupted at the head of the Tsagaan Azarga River, which originates from the Khangai mountain range, and its hot molten material flowed down the Orkhon valley, forming a layer of chert stone several tens of kilometers thick. The Orkhon river sawed through the stone pavement and created the current gorge. To the northwest of the waterfall, there is a waterfall called Baga Waterfall.",,,demo/landmarks/Улаан цутгалан 1.jpg,demo/landmarks/Улаан цутгалан.jpg
1/27/2023 8:46:02,Sükhbaatar,Shili Bogd,실링 복드 ,수흐바타르 아이막의 다르강가 솜에 있는 해발 1778m 높이의 산은 해당 아이막에 있는 사화산 중 제일 높은 산이다. ,"There are about 200 extinct volcanoes in this plateau of Darganga, 60 km northeast of Darganga Sum, Sukhbaatar Province, at 1778 meters above sea level. The name Bogd Uul is a name that was later added due to the influence of Buddhism. Since ancient times, Mongolians have been called ""Shiveet Shil"" and ""Agshuun"" and have been worshiped as the great lover of the plains.",,,demo/landmarks/шилийн богд.jfif,demo/landmarks/шилийн богд2.jpg
1/27/2023 8:46:46,Övörkhangai,EIGHT LAKES OF GENDER,휘싱 나이망 호수 ,"울란바토르에서 450km 떨어져 있으며 몽골 중앙이다. 가는 길이 비포장 도로이며 관광객이 말타고 간다, ","Huisei Naiman Lake is located 115 km from Arvaikheer, the center of Ovorkhangai province, and 450 km from UB city to the center of the province. The road is very rough, but tourists usually come to the area from the northwest on horseback. Huisei Naiman Lake is located in the central part of Mongolia, in the middle of Khangai Mountains at 2400 meters above sea level. Most of the land is located in Uyanga Sum area of Ovorkhangai Province and borders Bat-Ulzii Sum on the west. It is also a part of the Orkhon Valley Natural Park. It is a sparsely populated area surrounded by volcanic plains to the north. There are eight lakes named Shireet, Haliut, Bugat, Haya, Khuis, Muhar, Deroo, and Bayan-Uul, which are connected to each other by underground waterways. The lakes are 500 meters to 3 kilometers apart. As of 2007, about 10% of the second largest lake, Huysei Lake, has dried up, and 2 smaller lakes have completely dried up. Khuisei Naiman Lake has the soil of the mountain belt, coniferous and Siberian blackwood and cypress forests. To the north, it is surrounded by plains of volcanic rock and bare-topped mountains. Animals such as gray wolves, red deer, wild boars, marmosets, squirrels, chipmunks, red deer, and ogres are found in this area. There are about 50 species of birds, including the snowy eagle and the white-tailed eagle, which are listed in the Red Book of Mongolia.",,,demo/landmarks/Хүйсийн найман нуур 2.jpg,demo/landmarks/Хүйсийн найман нуур.jpg
1/27/2023 8:50:55,Övörkhangai,ELBOW OF DAWN,우리팅 터허 ,해발 1630m 높이의 절벽이다. 절벽에 사이에 흐르는 샘물은 이산화탄소 성분의 신막의 샘물이다. 해당 샘물은 사람 몸에 좋다.,"18 kilometers northeast of the center of Bat-Ulzii Sum, Uverkhangai Province, along the road from Ulaanbaatar to Orkhon Falls, there is another wonderful canyon with rock walls called Uurti Kohoy. 1630 meters above sea level. Here there are sour cold springs with carbon dioxide which is good for internal diseases. At first, it was called Khukurt's Bend. On the way to Tibkhan monastery, Galdan Khan's soldiers were coming to Tibkhan Monastery to build the High Saint Zanabazar. Corpses of dead soldiers were piled up at Uurtiy Kokhi, so it was named Huurtiy Kokhi. It is said that this phrase has become Uurti's Elbow. It is said that after this event, the Manchu king granted the title of ""Tushee Gun"" to the Orkhon River, which saved the High Saint Zanabazar, and ordered that 100 lakhs of white silver be offered to the Ulaan tributary crater every year. The Orkhon River (deep) flows continuously for more than 60 kilometers through a 10-25 meter high gorge from Ulaan Ergi Kohoy to Uurti Kohoy. It is the longest river in Mongolia.",,,demo/landmarks/Үүртийн тохой 1.jpg,demo/landmarks/Үүртийн тохой.jpg
1/27/2023 8:58:05,Sükhbaatar,Mongolian man in stone,몽골의 석인상 ,"수흐바타르 아이막 다르강가솜에 4개의 석인상이 있다. 옛부터 해당 석인상에 지역 주민들이 제의를 지내 왔다, ","There are stone statues of four people in the east of Dariganga sum center in Sukhbaatar province. Many local people called these portraits of ""lords, queens, sons, and daughters-in-law"" by holding up samples of their fifty rice puddings. The mentioned portraits were first studied in 1927 by Soviet researcher V.A. Kazakevich, Mongolian scientist and researcher N. Ser-Odjav /in 1961/, and D. Bayar /in 1981-1985/ and published several times. As a result of comparative research, it has already been established that these portraits are monuments created by Mongols in the 13th-14th centuries.",,,demo/landmarks/монголын хүн чулуу.jfif,demo/landmarks/монголын хүн чулуу2.jfif
1/27/2023 9:01:17,Sükhbaatar,Lake Ganges,강가 호수 ,"수흐바타르 아이막 다르강가솜 중심지로부터 동남쪽으로 11km 떨어져 있는 곳에 있는 멀척 모래의 동북쪽 끝에 모래로 둘러쌓인 호수이다. 호수 크기는 4km2이고 작지만 담수호이다, 1993년에 강가호수를 포함한 32.860ha 지역을 국가에서 보호구역으로 지정하였다.","Ganga Lake is a brackish lake located in Darganga Sum, Sukhbaatar Province, Mongolia. Located on the border between steppe and Govi, the lake and its surrounding wetlands are a unique combination of swamps, sand dunes, and dry fields. the land. Unfortunately, due to global climate change, the lake's water has receded, and in some years it has dried up. In the vicinity, there are lakes and ponds such as Duut, Sumtin, Erdene, Union, East Union, Tsagaan, Hosmogt, Ulaan (dried), and Zegst. Lake Ganga, its surrounding waters and wetlands were registered as Ramsar wetlands in 2004.",,,demo/landmarks/ганга нуур.jpg,demo/landmarks/ганга нуур2.jpg
1/27/2023 9:10:56,Sükhbaatar,Swan Ensemble,백조 하모니,수흐바타흐 아이막 다르강가솜에 위치하는 강가 호수에 매년 10월에 백조 하모니가 이뤄진다. 10월에 관광객들이 많이 찾는 곳이다. ,"It is a 4-square-kilometer lake, 11 kilometers southeast of the center of Darganga Sum, Sukhbaatar Province, on the northeastern edge of the Moltsog Sand. The name Darganga was given to this area as a symbol of the battle between Mount Dar and Ganga Lake, which have been worshiped since ancient times. Despite its small area, Lake Ganges creates a unique microclimate in freshwater. In 1993, an area of 32,860 hectares, including Ganges Lake, Moltsog Sands, and the surrounding lakes such as Union and Sumt, was taken under state protection. Along the shores of Lake Ganges, the red willows with its red willows, sedges, and monocot groves along the shores of Lake Ganges are frequented by swans and cranes.",,,demo/landmarks/хунгийн чуулга2.jpg,demo/landmarks/хунгийн чуулга.jpg
1/30/2023 2:42:21,Övörkhangai,GREAT LITTLE MONGOLIA MOUNTAINS AND TABLE WHITE LAKE,차강 호수 ,모래로 둘려 쌓인 호수이며 사막에 온 듯한 느낌을 준다. ,"The beautiful place where the capital of Mongolia was built and the foundation of today's capital was laid, and the beautiful place where good fortune spread is the White Lake of Mongolian sand, which is located between the Great and Lesser Mongolian Mountains. The first model of the High Priest's house was a dugong with a white felt covering, a small temple and a supra house around it. It was not a coincidence that the shores of the golden-yellow Mongolian sand white lake were chosen in that respectable area. This region is a unique and beautiful region that contains all the luxury of the Mongolian region, with mountains, lakes, ponds, thermal springs, flowers and plants smelling of juniper, all of which have preserved the characteristics of the region between Khangai and Gobi. It is said that the great and lesser Mongolian mountains, which have an ancient legend, have been sanctifying with juniper fragrance and worshiping Shireet white lake with great respect. In the basin of Orkhon Tushee, which has preserved the state traditions, symbols and leading position of the golden descendants of Emperor Chinggis Khan, the Tusheet Khan of Khalkh has continuously carried out political activities and has preserved the traditions of statehood.",,,demo/landmarks/Ширээт цагаан нуур их бага монгол уул 2.jpg,demo/landmarks/Ширээт цагаан нуур их бага монгол уул.jpg
1/30/2023 3:36:42,Selenge,Amarbayasgalant monastery,아마르바야스갈랑트 사원 ,"셀렝게 아이막 부렝항 산자락에 이웽 강 발원처 위치한다. 몽골의 제1대 벅드 자나바자르의 공헌, 능력, 지혜를 기리기 위해 1725년에 청나라 엥흐암갈랑왕 (강희제)의 명령으로 국가재정으로 사원을 건립하였다. ","The Amarbayasgalant Monastery was built in 1727-1736 in honor of Saint Zanabazar in Bai Ankhud Bogd, which is located in Barunburen Sum, Selenge Province, 352 km from Ulaanbaatar. The Tsogchin Dugan is a 2-story building with an area of 32 x 32 meters, and it is a beautiful artistic building unique not only in Mongolia but also in Asia in terms of craftsmanship and decoration. Jarun Khashor Stupa is a large stupa located next to Amarbayasgalant Monastery. Behind this stupa, a 13-meter-tall statue of Bogd Zonkhov was created, and his two disciples, Jaltsavji and Haydavji, were placed there. It will take 108 steps to Bogd Zonkhov, and there are 3 wheels that can be temporarily turned 3 times in the middle of the road.",,,demo/landmarks/temple1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Amarbayasgalant_monastery_temple_01.JPG/220px-Amarbayasgalant_monastery_temple_01.JPG
1/30/2023 3:59:20,Selenge,Magnetic rock,서런정 하드 ,"울란바토르에서 405km 떨어져 있다. 몽골 뿐만 아니라 세계에도 희귀한 돌이다. 본 돌은 근육통, 관절, 뇌졸중 환자들도 치료한다. ","The Magnetic Rock in Khüder Sum, 405 km from Ulaanbaatar and 168 km from the center of Selenge province, is a rare rock formation not only in Mongolia but also in the world. It has been worshiped since ancient times and has been used in traditional medicine. Local people come to Soronzon Khad to heal their joints, limbs, back and kidney ailments. Even people who have had a stroke receive treatment. In order to do this, Soronzon treated himself by lying down and sitting on the rock, burying his body in the nearby dirt, and drinking from the nearby Timurtein River. At first glance, this rock looks like any other rock, but when you go near it and bring something iron, it is attracted by a magnet and sticks to itself. When a person wearing a watch goes there, the watch stops. There is a lot of natural power in this rock. Recently, Magnetic Rock is located in the core of the Timurtein deposit, which has been in the center of attention, so it is in danger of being destroyed if further mining is carried out. The natural rock that can generate a strong magnetic field, which is rare in the world, is undoubtedly a pride of Mongolia. The Iron River flows under the Magnetic Rock.",,,demo/landmarks/Соронзон хад 3.jpg,demo/landmarks/Соронзон хад.jpg
1/30/2023 5:39:37,Selenge,"Altanbulag, the cradle of the revolution",알탕볼락 ,"울란바토르에서 345km 떨어져 있다. 몽골의 혁명땅이라고도 한다. 혁명의 박물관, 몽골 최초 초등학교가 세워진 곳이다.","345 km from Ulaanbaatar city and 25 km from the center of the province, Altanbulag district, the birthplace of the victory of the People's Revolution, is bordered by Sukhbaatar to the west, Khuder to the east, Yero and Shaamar districts to the south, and the Russian Federation to the north. The liberation of Altanbulag from foreign invaders was a historical merit of Mongolia's independence. The district has historical and memorial sites such as the Revolution Museum, the country's first elementary school, the first bank and courthouse, the Square Church, and the first house of the People's Orderly Military.",,,demo/landmarks/алтанбулаг2.jpg,demo/landmarks/Алтанбулаг.jpg
1/30/2023 6:09:54,Selenge,Eroy hot spring,여러깅 온천 ,울란바토르에서 300km 떨어져 있다. 해발 1150m 높이의 위치하는 탄산나트륨 종류의 온천이다. ,"Located 300 km away from Ulaanbaatar, this spring is located in the middle of the Ar ilchlehi River, which is the first tributary of the Yeru River, at the border of Mandal, Selenge Province, and Erdene Sumad, Central Province. It is a sodium carbonate hot spring located at an altitude of 1150 meters. The temperature of the spring water varies between 35-45 degrees on average, and it is a kind of hot spring of Onon and East. The hot spring consists of three parts, the lowest temperature of which is muddy and less than 40 degrees Celsius. The next section is more modest than the previous one, with a stone base that can fit four people horizontally. The hottest or third part is about 42 degrees Celsius. These parts are just a few steps away. In winter, there is a danger of ice and slipping. When going to the spa, people are advised to bring bathing suits, large bath towels or bath robes, Mongolian robes, tavchiks, etc. Also, when sitting in a hot spring, the rules for sitting in a normal sauna should be followed. Specifically, do not enter when consuming alcoholic beverages, the ideal time is 15-20 minutes at a time, drink water to replenish lost fluids, do not enter when you are sick, etc.",,,demo/landmarks/Ерөөгийн халуун рашаан2.jpg,demo/landmarks/Ерөөгийн халуун рашаан1.jpg
1/30/2023 6:24:18,Selenge,Thuja pine,토징 숲,울란바토르에서 270km 떨어져 있는 소나무 숲이다.,"270 km away from Ulaanbaatar, the Tujin Nars Natural Park is located in the Shaamar and Altanbulag areas of Selenge Province. It was destroyed by fire and profiteers, but in recent years, 40-50% of it has been restored in an area of about 7,500 hectares. It grew back naturally. Tuji pines are unique in terms of their natural formation and are the continuation of the southeastern end of the Great Siberian Taiga and the branch mountains of the Khenti Range. Tuji pine is a pine forest with sandy soil in the plains, where scotch pine dominates. At one time, this pine forest, which is said to be too dense for people to walk in, and in the depths of the forest, you could not feel the whistle of the field wind, has recently come to the verge of extinction. In 2002, in order to restore the Tujin pine as a complete ecosystem, it was protected by the 39th resolution of the Parliament. The territory of the Tuji Pine Natural Park is a steppe area with small low mountains and hills around the Orkhon Seleng Delta. The sides of the hills and hills are steep, and the valleys between them are wide. The dark brown soil of the dry steppe is mainly distributed here.",,,demo/landmarks/Тужийн нарс.jpg,demo/landmarks/Тужийн нарс 2.jpg
1/30/2023 7:14:57,Selenge,Sound rock,도트 하드 ,울란바토르에서 339km 떨어져 있는 자연 문화재이다. 본 돌에를 두드리면 독특한 소리가 나서 소리돌이라고 부른다. ,"""Duut Khad"" is a natural beauty and historical cultural monument located 339 km from Ulaanbaatar, 104 km from the center of Selenge Province, and 6 km northwest from the center of Hushaat Sum. In this place, rocks with ancient inscriptions and icons make a unique sound when they are hit together. There are pictures of ""Dragon"" drawn by ancient people.",,,demo/landmarks/Дуут хад.jpg,demo/landmarks/дуут хад 2.jpg
1/30/2023 7:21:57,Selenge,Beautiful guide,사이항의 후툴 ,울란바토르에서 360km 떨여지 있는 러시아 국경과 가까운 아름다운 초원이다. ,"One of the 9 wonders of Selenge region, which is 360 km from Ulaanbaatar city, is ""Saihany Khotol"" in Altanbulag sum area of the province. This is one of the must-visit places for people traveling in the province. Our nature reserve is located just 10 km from the center of Selenge province, almost on the border of Russia and Mongolia. It is said that the place that used to be known as Camel's Neck Path was called Saikhan's Path after General D. Sukhbaatar said, ""It's a beautiful path."" Orkhon-Selen delta is one of the natural attractions of the Saikhan region. The Orkhon and Selenge rivers meet here and flow further into Lake Baikal. There is also a cave where Sain used to gather. There is an old story that when General D. Sukhbaatar was on his way to Hiagt, there was a sudden heavy rain and he took shelter in a cave to protect his guns and saved his life. This beautiful guide was beautifully decorated by border guards, soldiers and soldiers of the 0101 and 0234 units of the HC in Selenge province. They put a chair near the couple's tree, and they made a table, chairs, and pillars out of stone in the field house of Sain Ers. In addition, a platform for viewing the distance has been fixed on the rock, and tables and chairs have been placed. Selenge province is the birthplace of Khulan, the beloved queen of Genghis Khan. Chinggis Khan built a memorial statue for Queen Hulan, and a statue of a partisan with a gun was erected here.",,,demo/landmarks/Сайхны хөтөл 1.jpg,demo/landmarks/Сайхны хөтөл 2.jpg
1/30/2023 8:11:24,Töv,Ruins of Manzushir Monastery,만조시르사원 ,투브 아이막 중심지인 종머드에서 북쪽으로 8km 떨어져 있는 곳에 셀렝게사원 터가 있다. 셀렝게라는 말은 '지성을 지키는 신'이라는 뜻이다. 1714년에 승려 셀렝게를 자나바자르가 대주지로 모셨다. 해발 1.800m 에 위치하는 이 사원들을 1733년부터 건립하기 시작하여 1770년에 완공하였다. 20세기 초반에 500명의 승려들이 수행하였던 큰 사원으로 확장한 곳이다. ,"The ruins of the Manzushir Monastery are located on the slopes of Achit Duynkhor Spring, 8 kilometers northeast of the center of Zuunmod City, Central Province, 43 kilometers south of Ulaanbaatar. It is located in the middle of a larch forest at an altitude of 1800 meters above sea level. The foundation of Manzushir Monastery was laid when the first temple of Manzushir Monastery was built on the slopes of Bogdhan Mountain in 1733 under the leadership of Luvsanjambaldanzan, the first incarnation of Manzushir Monk. At the end of the 18th century, Tsogchin Dugan was built, and in front of it, water was drawn from Bogd Mountain and an artificial lake was created. In 1760, he built the Badam temple, and in 1770, he built the Bogd Palace called Shar-Rama, and built temples such as Hangal, Tsogchin, Ergedeg Maidar, Suvargan temple, Seroon Lavrin, Mamba, Tsanid, Jud, and Mangal with amazing architectural solutions. Because these temples were in harmony with the beautiful nature of Bogdhan Mountain, they were popularly known as ""Khalkh Mongolian Ar uthai"". By the beginning of the 20th century, it had become a large and influential monastery in Mongolia, with more than 500 students and giving thousands of gavj agrambs. The 200-year-old Manzushir Monastery had 21 buildings when it was demolished in 1937. In 1998, the ruins of this monastery and the images of big deities carved on the rocks of the mountainside remained as a rare and precious historical and cultural monument. Today, in the vicinity of Manzushir Monastery, there are the remains of a large monastery called Zoleng Ekshigt, which was built at the end of the 18th century and used to worship the god Manzushir. Also, the recently restored Manzushir nobleman's building called Seroon Lavrin was used as a museum, and exhibits of handicrafts made using natural materials from Bogdhan Mountain, game furs, and stuffed animals were exhibited. On the east side of the museum, there is a large jas pot created in 1726 by the potter Jalbuu and his brothers. This cauldron, which can prepare food for 1000 people at a time, has a rim circumference of 215 cm, a depth of 140 cm, a capacity of 1800 liters, and a weight of 2 tons. To prepare food for 1000 people, 2 mature beefs were used at once, and 4 cartloads of firewood were used to cook them. Also, Manzushir monastery is almost destroyed, but the wonderful scriptures of Sanduin Jud and Dorzhzodov, which were once created there, containing 52 kg of gold and 400 kg of pure silver, have been preserved. Now it is stored in the ""Museum of Precious and Rare Books"" attached to the National Library.",,,demo/landmarks/Манзушир хийдийн туурь 2.jpg,demo/landmarks/Манзушир хийдийн туурь.jpg
1/30/2023 8:17:59,Töv,Khustain National Park,호스타이 국립공원 ,울란바토르에서서쪽으로  80km 떨어져 있는 야생마 국립공원이다. 본 국립공원에  해발 1842m 높이의 산과 제일 낮은 산은 1500-1700m 산이 있다. ,"It is located 80 kilometers west of Ulaanbaatar in the border area of Altanbulag, Argalant and Bayankhangai districts of Central Province. It stretches from southwest to northeast. Average height is 1500-1700 meters. The highest point is Hoshot Uul, which is 1842 meters. The lowest point is Tariat Spring, which is 1190 meters high. It is the southwestern branch of Khenti mountain range. There are more than 10 fresh water streams in places such as Bayan, Ehen-Us, Altganat, Moilt, Urty Am, Shuvuun Am. There are 2080 hectares of birch forest on the top and back of the mountain, with almost 450 types of plants. Red deer, antelope, wild boar and various rodents are abundant. There are 126 species of birds. The Hustain camp in the Hustain Mountains region is open all year round, and there is an exhibition hall with information about the Hustain region, showing documentaries about the implementation of the wildebeest reintroduction project. Since 1992, the joint Mongolian-Dutch Takh project has been implemented in this region of the Hustain mountain range. As part of this project, 900 square kilometers of land has been protected by the state since 1993. First, 15 horses were brought through Russia in 1992, and every 3 years after that, 18-20 horses were brought in a total of 84 horses. The first foal was born in 1993. The horse is considered to be the great ancestor of the Mongolian horse. It was discovered by the Russian scientist N.M. Prezhevalsky at the beginning of the 19th century and was registered as Prezhevalsky's horse. By 1945, there were 31 populations, and by 1960, they had disappeared. Moltsog Eles: Sand dunes in the Hustain Mountain Natural Park, in the Tuul valley, in the forest area, resembling a gobi area, occupying an area of about 10 square kilometers. The sand of Moltsog sand is very fine. Most of it melts in the human mouth and disappears, and the sand has the effect of soothing diseases of the bladder, kidneys, back, and joints. More than 50 species of plants grow on the outskirts of Moltsog sand, half of which are medicinal plants, which is believed to have affected the quality of the sand.",,,demo/landmarks/Хустайн байгалийн цогцолборт газар 1.jpg,demo/landmarks/Хустайн байгалийн цогцолборт газар2.jpg
1/30/2023 8:36:48,Töv,Princess Church,공주의 절 ,울란바토르에서 동쪽으로 110km 떨어져 있고 테렐즈 국립공원을 지나 도착할 수 있는 소나무 숲속에 청나라 공주를 기리기 위해 세울 절 터가 있다. ,"About 120 kilometers to the east of Ulaanbaatar, it is located in the Khent Nature Reserve. Gorkhi passes through the Terelj region and crosses the Terelj River to the northeast. On the way up the marshy road on the east side of Barunbayan, there is a cluster of rocks called Khokh Kattat. Past that rock, there is an area covered with trees. The area is a natural beauty spot, surrounded by pine forests. In 1699, the royal princess of the Manchu Qing State arrived in the Khalkh region and was ennobled as the queen of Dondovdorji, one of the noble Mongolian ethnic families. That princess died in 1740, and in her will she said, ""I have already become a Mongolian because I have spent my whole life married to a Mongolian man. Therefore, bury me in the soil of Mongolia. The princess's attendants were called the Sunchin clan, and they guarded her tomb for generations. Until 1930, Gunji Ongon was an uninhabited place. In the winter of 1948 and the summer of 1949, when the first excavations were carried out, it had already been looted by thieves. The rest of the Virgin consists of six main parts. It consists of stone monuments, structures protecting graves, Bogd gates, walls, virgins, and burial grounds. The tomb of the princess is inside the virgin. The structure that protects the tomb itself is walled, which is contained within a large outer wall. The wall is 2.5 meters high, 70 meters wide and 70 meters long, and the total area is 4900 square meters. The thickness of the wall is equal to 4 bricks laid side by side. Inside Hermen, there is a 10-meter-high, 6-meter-wide Bogd gate made of several columns. The Virgin is built near this gate, and there is a passage way from north to south in the shape of a zero square. The tomb of the princess is behind this shrine. During the research, it became clear that there is a marble building under the tomb in front. The interior of the building has stone floors and 8-story brick arched walls. This structure is located in an excavated area 3-4 meters below the ground, inside which a coffin made of mahogany was found. When the coffin, painted with coniferous resin and wrapped in 9 layers of silk, was opened, there was nothing left of the princess's body. Until now, it is not known what happened to the princess's body. According to local elders, the mahogany coffin was covered with gold, and inside there were figures of people made of gold and silver, figures of five-headed animals, and carved precious stones.",,,demo/landmarks/Гүнжийн сүм1.jpg,demo/landmarks/Гүнжийн сүм 2.jpg
1/30/2023 8:46:52,Töv,Zorgol Khairkhan Mountain,저르걸 하이라항 ,울란바토르에서 150km 떨어져 있는 모래산에서 40km 떨어져 있는 독특한 형셩의 산이다. ,"The height of Zorgol Khairkhan Mountain is 1668 meters, located in the Bayan-Onjuul District of the Central Province, a unique and exotic formation, 40 km from Ersen Mountain, which is 150 km from Ulaanbaatar. Zorgolkhairkhan mountain has three caves, big and small. The largest one is Shijirbaatar or Dansrang Cave, the continuous mountain on the west side is called Bayang Hets, and the mountain on the north side is called Aguit. This Khangai is one of the most beautiful granite mountains in Khalkh Mongolia. There is a special rocky head just in front of Zorgol Khairkhan called Morin Tjoo. The locals of this area have a tradition of holding a small festival every year on the 8th of the New Year at the beginning of summer. Especially people who own fast horses bring their horses to ""refresh their spirits"". The mouth of the spring is a beautiful place with mountains, water and trees. Many people in the local area talk about Zorgol Khairkhan Mountain as being shaped like a cripple lying down with its neck bent. According to the legend, there was a sogo who lived in that area in the early days. But when the sogo went to get food, the wolf tried to catch it. Therefore, the mother sogo found a way to leave the sogo as a stone. It was like this, and they started to go peacefully without fear. However, it is said that once when a crow flew over it, it cast its shadow on the tree. There is a legend that it is Zorgol Khairkhan Uul in Bayan-Onjuul District of the present Central Province. According to another legend, a long time ago, there was a snow storm across the Khanai Gobi, and the moose, deer, antelope, and antelope were driven down to the south. It is said that the first herd of deer stopped on one side and became the stone of Great Land. The next deer stop is called the Low Earth Stone. Zorgol Khairkhan was fierce because he was so angry that he was left behind from the same herd. Zorgol Khairkhan was nicknamed Zorgol Khairkhan because he was the last one who was tired.",,,demo/landmarks/Зоргол хайрхан уул 2.jpg,demo/landmarks/Зоргол хайрхан уул1.jpg
