Timestamp,Aimag,Title (100),Title Korean (100),Description Korean (255),Description (255),About ,About Korean ,Cover (Link),Thumbnail (Link)
1/31/2023 9:06:37,Khovd,Баянзүрхийн буган хөшөө,바양주르흐 사슴돌,"헙드 아이막 무스트솜 버텅츠 계곡으로 내려가는 길에 있는 몽골 서부에서 가장 큰 돌 유적이다. 30여 개의 크고 작은 사슴돌, 석관묘와 적석묘가 있다. 비교적 뚜렷한 사슴, 칼, 그 외의 무기들이 음각되어 있을 뿐만 아니라 그때 당시 생활을 보이거나 범, 늑대 등 아직 해석하지 못한 색다른 모양들이 음각 되어 있다. ","Баянзүрхийн буган хөшөө нь Улаанбаатар хотоос 1153 км зайтай Ховд аймгийн  Мөст сумын төвөөс баруун зүгт 50 гаруй км-т Баянзүрх багийн төвийн орчимд бий. Энэ хөндийд нийт 30 гаруй буган чулуун хөшөө байдаг. Баянзүрхийн буган хөшөө нь “Тал дахь уран баримлын үзэсгэлэн” мэт сүрлэг бөгөөд Баруун Монгол дахь буган хөшөөний хамгийн том цогцолбор юм.Дээрх дурсгал буй газар орон нь эртний түүх соёлын дурсгалуудаар арвин баялаг. Тухайлбал буган хөшөөдөөс чанх өмнө зүгт овоолоостой хүрээ далантай хэд хэдэн том хиргисүүр, 10 гаруй булш буй бөгөөд энэ нь Баянзүрхийн хөндий Баруун Монголын эртний түүх соёлын чухал бүс нутаг агсныг илтгэнэ
Тавтын хөтлийн буган чулуун хөшөөд
Мөст сумын нутаг Тавтын хөтөл дээр 3 буган чулуун хөшөө бий. Эдгээр хөшөөд нь х.ө 46°56.932, з.у. 092°26.460-ын солбилцолд д.т.д. 2353 метрийн өндөрт оршино.Хөшөө-1.Өндөр 117 см, зузаан 17 см, өргөн 52 см. Зүүн талд гурван ташуу зураас дүрсэлжээ. Уг хөшөөг хөх саарал өнгийн боржин чулуугаар хийжээ.Хөшөө-2.Эхний хөшөөнөөс 220 см хойт зүгт байрлана. Цагаан саарал өнгийн боржин чулуугаар хийгдсэн. Өндөр 120 см, зузаан 18 см, өргөн 50 см. Доод бүс, урд талд нар дүрсэлсэн. Хөшөө-3.Өндөр 92 см, зузаан 25 см, өргөн 40 см. Дээд бүсийг дүрсэлжээ. 2-р буган чулуун хөшөөтэй ижил түүхий эдээр үйлдэгдэж, түүнээс 3 метр зайд босгожээ",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
1/31/2023 9:22:21,Khovd,Төрийн тахилгат Алтан Хөхий уул,,,"Улаанбаатар хотоос 1560 орчим км Ховд аймгийн Мянгад сум, Увс аймгийн Өмнөговь, Өлгий сумын нутгийг дамнан орших үзэсгэлэнт сайхан байгальтай, бие даасан томоохон нуруу юм. Алтанхөхий уул Алтны эх хэмээх газар Алтанхөхий хайрханы баруун энгэр, Ховд голын хөндийд оршдог байна.
Төрийн тахилга тайлахаас бусад үед гадаад, дотоодын иргэд төдийлөн очоод байдаггүй байжээ. Өөрөөр хэлбэл, дөрвөн улирлыг дамнан нүүдэллэх нутгийн малчдаас өөр хүний хөл хүрээгүй газар гэж хэлж болно. Нутгийн ардууд Алтан Хөхий уулыг 1761 оноос хойш өнөөг хүртэл жил бүр тахиж ирсэн хамгийн эртний тахилгат уулын нэг юм. 2005 оны 3 дугаар сарын 30-нд Ерөнхийлөгчийн 44 дүгээр зарлигийг гаргуулан Алтан Хөхий уулыг төрийн тахилгатай уул болгожээ.
Алтны эхийн ойролцоо мөөг, сонгино зэрэг хүнсэнд хэрэглэдэг ургамлаас гадна хүний нүдэнд тэр бүр өртөөд байдаггүй жамъянмядаг, вансэмбэрүү, алтангагнуур, гишүү балчирган зэрэг ховор төрлийн ургамал ургадаг. Ууландаа гөрөөс, янгир, аргаль гэх мэтийн ховор амьтад идээшилдэг. Алтанхөхий уулыг төрийн тахилгатай болгосноос хойш хэдэн жил өнгөрчээ. Нутгийн иргэд Алтанхөхий уулыг эрт дээр үеэс шүтэн биширч, өглөө бүр сүүнийхээ дээжийг өргөсөөр иржээ. Тэд сайн сайхан амьдарч яваагаа хайрхантай холбон тайлбарладаг. Мөн Алтанхөхий уулын эзэн савдгийг хилэгнүүлэх вий хэмээн идээний дээжээ байнга өргөдөг.  Алтанхөхий уул алс холоос сүр бараатай харагдана. Нохой гаслам халуунд ч Ханхөхий уулын орой цагаан малгай “өмссөн” мэт байх нь гайхалтай. Уг нутаг хөрсөн дороо үнэт эрдэнэ нуусан гэдгийг нутгийн ард мэддэг байсан тул Алтны эх хэмээн нэрлэсэн талаар нутгийн хөгшид ярьдаг байна.
",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
1/31/2023 9:32:11,Khovd,Харуул Овоо ,,,"Булган голын хөндийд нутаглах торгуудуудын босгосон 13 овооны нэг юм. Харуул овоо нь гурван үеэс бүтнэ. Доогуураа өргөн цүлхэгэр, дээшээ нэгэн жигд нарийсч цамхаг хэлбэрийг бий болгосон.  Хар саарал өнгийн занарлаг чулууг хавтгайгаар нь өрж, дундуур нь модон шургаагаар бэхэлгээ хийж зангидсан байдаг.
Эл овооны тухай ийм нэгэн домог буй. Урьд цагт, захчингуудын өлгий нутаг болох Жаргалан хэмээх нутагт хааны харуулын албыг гүйцэтгэх албатууд суудаг байжээ. Тухайн үед хойд Жаргалан уулаар харийн хошууны хил хязгаар залгаж байсан тул ийнхүү харуул манаа гаргажээ. Нэгэн айлын ганц хүү тэрхүү харуул манааны үүргийг олон жил гүйцэтгэсээр насан өөд болжээ. Түүнийг нутаглуулахаар хошуу ноёны зарлиг гарч харуулд гардаг байсан овооных нь дотор талд харуул хүүгийн унадаг морь, анч нохой, зэр зэвсгийн хамт хийж чулуугаар хашиж бунхалсан ажээ. Овоог босгоход Ар Жаргалантын голоос Харуулын овоо хүртэл хүмүүс нэг эгнээ болон зогсож зуурсан шавар, чулуу, модыг гар дамжуулан уулын оройд гаргасан гэж ярьдаг.
Өөр нэгэн домогт, энэхүү Харуул овоо сүндэрлэн байх нутагт цаг төр үймж, өвчин тахал дэлгэрч түмэн гамшиг тохиолджээ. Эл зовлон бэрхшээлийг гэтлэх арга замыг асуулгахаар Тангад нутагт элч илгээжээ. Тангадын мэргэн лам нар “танай нутгийн нэгэн сайн эрийг амьдаар нь бунхлан оршуулваас энэ гай зовлон арилах юм байна” хэмээн хэлжээ. Явсан элч хаандаа энэ тухай айлтгахад хаан шадар жанжингуудаа цуглуулж энэ тухай хэлж “та нарын аль нэгийг нь бунхлан оршуулахаас өөр аргагүйд хүрлээ” гэхэд баатар жанжид нь бараан царайлан чив чимээгүй сууцгаав гэнэ. Тэгтэл хааны ач хүү нь “нутаг хошуугаа аюул гамшигаас аврах юм бол би бунхлуулъя” гэжээ. Хаан үүнийг сонсоод ихэд цочирдсон боловч нутаг орныхоо амар амгалан, өвчин зовлонгүй эрүүл энхийг эрхэмлэн ач хүүгийнхээ хүсэлтийг ёсоор болгожээ. Ингээд ач хүүгээ хайртай хүлэг морь, өвч бүрэн хуяг дуулга, зэр зэвсэгтэй нь Харуул овоон дотор амьдаар нь бунхалжээ. Ач хүү гурван өдөр, гурван шөнө бунхан дотор дуулж байх нь сонсогдсоор чимээ алдарсан ажээ. Тэр өдрөөс хойш Харуул овоог нутаг усаараа хүндэтгэн хэн ч хөндөлгүй өдийг хүрчээ.
",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
1/31/2023 9:36:12,Khovd,Ямаан усны хадны сүг зураг,,," Улаанбаатар хотоос 1550  орчим км зайтай Ховд аймгийн Үенч, Алтай сумын зааг нутагт Ямаан усны хавцал оршдог. Уг хавцал хоёр талаасаа эгц цавчим ханан хясаагаар хашигдсан давчуу бөгөөд зүүн талын ханан хаданд хүн төрөлхтний өв соёлд үнэтэй байр суурь эзлэх хэдэн зуун хадны сүг зураг байдаг. 
Анх 1973 онд Ховд, Говь-Алтай аймагт ажилласан бичиг үсэг, хадны зураг судлах анги Ямаан-Усны хавцал дахь Ханан хаднаас түрэг бичээс илрүүлжээ. Монголын нутагт 22 газарт түрэг бичээс байгаагийн нэг нь энд бий.
Энэхүү хавцал нь хоёр талаасаа эгц хадан ханаар хашигдсан. Дундуур нь горхи урсдаг. Харин уг горхиноос янгир, ямаа ундаалдаг учраас Ямаан ус гэж нэрлэх болжээ. 10 орчим метрийн өндөр ханан хаданд түүхийн өөр өөр үед холбогдох зургуудыг нэлээд гүн хонхойлон сийлсэн нь 100 гаруй метрийн холоос маш тод харагдана. Ямаан-Усны хадны зургийг нийт 4 хэсэг талбайд зуржээ.
Ямаан-Усны хадны зураг нь зохиомж, харьцаа, хэллэг гүйцэтгэлээрээ Монголын хүрлийн үед холбогдох хадны  зургуудын дотор чухал байр эзэлдэг. 
Хавцлын хананд янгир, буга, зээр, бөхөн, чоно зэрэг амьтад, найман хигээс дугуйтай морин тэргэнд суусан хүн, нум сум агссан анчид, нум сум харваж байгаа хүний араас сүх далайн цохих гэж буй дайн тулааны шинжтэй дүрслэл зургууд байна. Энэхүү зурагнаас Монгол нутагт язгууртнууд морин тэрэг хэрэглэж байсан гэдгийг нотлох боломж гарчээ.
Мөн тэрэгний урд замчилж хөтөлсөн зэвсэгтэй хүн, ард нь морьтой дагасан хүний дүрслэл байгаа тул эрт үеийн язгууртнуудын эрх ямбыг илэрхийлсэн хэмээн үздэг. ",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
2/1/2023 2:20:26,Khovd,цамбагарав уулын байгалийн цогцолборт газар,,,"Улаанбаатар хотоос 1200 орчим км зайтай Ховд аймгийн Эрдэнэбүрэн сум, Баян-Өлгий аймгийн Алтанцөгц, Баяннуур сумдын заагт орших Цамбагарав уулын 113749 га талбайг УИХ-ын 2000 оны 29 дүгээр тогтоолоор улсын тусгай хамгаалалтад авсан юм. Эл газрыг хамгаалалтад авснаар мөс судлалын ач холбогдолтой ба мөн ирвэсний хэвийн өсөлтийг хангах зорилготой. Цамбагарав нь мөнх цаст уул бөгөөд газрын доорх цэвэр усны асар их нөөцтэй. Цамбагаравын нурууг тойрон 200 шахам булаг шандтайгаас гадна эмчилгээний чанартай сайн рашаанууд бий. Ховор амьтан, ургамал ихтэйн дээр түүх соёлын дурсгалт зүйлс багагүй байдаг. Энэ бүгд нь аялал жуулчлал хөгжүүлэх өргөн боломжийг бүрдүүлдэг учраас байгалийн цогцолборт газрын ангиллаар улсын тусгай хамгаалалтад авчээ.
Цамбагарав уул нь Монгол Алтайн нурууны нэг салшгүй хэсэг бөгөөд ноён оргил Цаст уул нь далайн түвшнээс дээш 4298.4 м өргөгдсөн мөнх цаст уул юм. Цамбагаравын нуруу нь Их Нууруудын хотгорын баруун хойд захад эргэн тойрон хотгор газар, голуудаар хүрээлэгдсэн Монгол Алтайн нурууны зэрэгцээ нуруудад багтдаг. Хур цас, мөс нь уулсын дээд хэсэгт ялгардаг ландшафтын онцгой хэв шинж бөгөөд судлаачдын тооцоолсноор тус орны нутаг дэвсгэрт 187 тооны хур цас, мөс байгаагаас 98% буюу 185 нь Монгол Алтай болон салбар нуруунд төвлөрчээ. Эдгээрээс хамгийн их нь Таван богд, Цаст уул, Мөнххайрханд төвлөрсөн бөгөөд Цамбагаравын нурууны мөнх цастай оргилууд нь 130 кв.км талбайг эзэлдэг. Хур цас, мөсөн голын тогтворжилтонд уур амьсгал онцгой нөлөө үзүүлэх бөгөөд тэндээ мөнхийн хүйтэн ноёрхож аль ч улиралд агаарын температур тэг хэмээс доош байдаг.
Гадаргын усаар элбэг боловч газар доорх усны ач холбогдол нилээд их юм. Цамбагаравын нуруунаас эх авсан голууд нийлээд Ховд голд цутгадаг. Мөсдлийн гаралтай цэвэр цэнгэг нуурууд болон олон тооны булаг шанд, рашаануудтай.
Энд Монголын улаан номонд орсон устаж болзошгүй болон хөнөөгдөж байгаа алтан гагнуур, дөрвөлсөн мүгэз, зэрлэг сонгино, вансэмбэрүү, балчингарав зэрэг ургамлаас гадна таван салаа, лантанз, агь, хөмүүл, мангир зэрэг эмийн ургамал ургадаг.
Амьтдаас ховордсон аргаль, янгир, ирвэс болон тарвага. зурам, чоно, үнэг, суусар, цагаан үен, хярс зэрэг амьтад нилээд өргөн тархдаг. Шувуудаас хойлог, ятуу, харцага, тас, бүргэд ихтэй.
Цамбагаравын нуруунд түүх, соёлын дурсгалт зүйл багагүй бий. Эрдэнэбүрэн сумын нутаг нь ойрадын хаан Галдан Бошигтын уугуул нутаг билээ. Мөн Ямаатын эх орчмоор хадны сүг зураг, хиргисүүр нилээд бий. 
Цамбагаравын нурууг тусгай хамгаалалтад авснаар Монгол Алтайн мужийн мөнх цас, мөсний ландшафтыг хамгаалах, аялал жуулчлал хөгжүүлэх боломж бүрдсэн байдаг.
",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
2/1/2023 2:35:24,Khovd,Ишгэн толгойн хадны зураг,이시겡언덕 암각화 ,"망항솜 중심지에서 7km 떨어져 있는 곳인 북쳉헤르강가 주변에 있는 이시겡언덕 바위에 사람, 가축, 동물 등 150여 모양을 음각하였다. 전국적으로 구석시대에 해당하는 암각화가 다섯 군데 발견되었는데 그 중 3개가 헙드지역에 있다. 이시겡언덕 암각화는 그 중의 하나이다. 암각화에 호랑이를 묘사하고 있었기 때문에 몽골땅에 호랑이가 살고 있었다는 것을 말해 준다. 음각한 그림이 흐려저 현재는 거의 안 보이지만 손으로 만지면 세월의 긴 흔적을 실감할 수 있다. ","Улаанбаатар хотоос 1336 км зайтай Ховд аймгийн Манхан сумын төвөөс 7 километр газарт, хойд Цэнхэрийн гол орчимд байдаг толгой хад юм. Тэр хаданд хүн, мал, амьтны 150 гаруй дүрсийг биеийн ерөнхий тэгийг хүрээлэн цохиж хонхойлгон сийлжээ. Хүний дүрс 1, адууны 18, үхрийн 13, буга хандгай, гөрөөсний 19, тэмээний 1, янгирын 17, аргалын 11, могойн 5, барын 3, янз бүрийн тэмдэгний дүрслэл 9, ямар амьтан болох нь тодорхойгүй 53 дүрс дүрслэл байдаг. Хуучин чулуун зэвсгийн үед хамаарах хадны сүг зураг Монгол оронд 5 бүртгэгдсэн байдгийн 3 нь Ховд аймгийн нутагт байдаг бөгөөд түүний нэг нь энэхүү Ишгэн толгойн хадны зураг дүрслэл юм. Нөгөө хоёр нь Цэнхэрийн агуйн зураг, Чандманы Хар үзүүр хадны зураг юм.  Ишгэн толгойн хадны зурагт эрээн барны зураг байсан учраас Монгол нутагт бар амьдарч байсан гэсэн дүгнэлтэнд хүрсэн төдийгүй барын эрээн цоохор дүрслэлийг маш сайн гаргаснаараа онцлог юм. Хойд цэнхэрийн агуйн зурагнаас ялгаатай нь хаданд сийлбэрлэж зурсан байдаг.  Мөн энэ орчмоос судлаачид хуучин чулуун зэвсгийн үеийн хайрган хучдас зэвсэг бүхий чулуун эдлэлийг олноор нь олж судалсаар байна. Энэхүү Цэнхэрийн голын хөндийд эртнээс нааш нутаглан ан гөрөө хийн амьдарч өөрсдийн хийж бүтээсэн, хэрэглэж байсан хөдөлмөрийн багаж зэвсэг төдийгүй урлаг соёлын гайхамшигт бүтээлүүдээ үлдээжээ. Ишгэн  толгойн хадан дээрхи амьтадын зураг дүрслэл нь энд тэнд байхаас гадна дурын зүгтээ хандуулан зурсан байдаг. Сийлбэрийн өнгө нь он цагийн эрхэнд баларч бүдгэрэн хадны өнгөнөөс бараг ялгарахгүй болсон бөгөөд гараар тэмтэрч үзэхэд сийлбэрлэж зурсан нь мэдэгдэхээр байдэг. Энэ нь нэн эртнийх гэдгийг илтгэж байна. Өөр бусад хадны сүг зурагтай харьцуулж үзэхэд ихэнх зураг салхины нөмөр талд дүрслэгдсэн байдаг бол Ишгэн толгойн хадны зураг нь салхины өөдөөс харсан талд байнга салхиар үлээгдэж байхаар газарт зурагдсан байдаг. Урлаж сийлсэн амьтадынхаа онцлогийг тод гаргахыг хичээсэн нь илт байх бөгөөд янгирын эврийг гоёмсог нум хэлбэртэйгээр нуруунд нь хүргэлгүйгээр дүрсэлсэн бол аргалийн эврийг тал дугуй хэлбэрээр үзүүртэй нь давхардуулан махирлуулсан байдлаар зурсан байна. Амьтадынхаа биеийн ерөнхий тигийг хөвөөлөн цохиж, толгойн хэсгийг бүхэлд нь хонхойлгон дүрсэлсэн. Энэ нь тухайн цаг үеийн зураг урлалын нэгэн арга гэдгийг илэрхийлж байгаа ажээ. Мөн амьтадын хэвлий хөл хоёрыг залгалгүй дутуу орхисон арга барил ч бас ажиглагдана. Ишгэн толгойн хаданд адуу үхэр, буга гэх амьтадын эр хүйс илэрхийлсэн дүрслэлийг хийхдээ хадыг хонхойлгон сийлсэн байдаг.",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
2/1/2023 3:42:52,Khövsgöl,Соёны бүс нутаг,,,"Хөвсгөл аймгийн хамгийн өндөр уул болох Соёны нурууны оргил ''Мөнх сарьдаг'' уул юм. Соёны нуруу нь Монгол улсын баруун хойд хэсэг болон өвөр Сибирьт байдаг уулархаг бүс нутаг юм. Зүүн соён ба баруун соён гэсэн хоёр хэсгээс бүрдэнэ. Баруун соён нь Бүгд Найрамдах Тува Улсад, зүүн Соён нь Хөвсгөл аймагт оршдог. Хамгийн өндөр цэг нь Хөвсгөл аймагт байх ''Мөнх сарьдаг'' уул бөгөөд 3491 метр өндөр. 
Соёны бүс нутаг нь Дэлхийн байгаль хамгаалах сангаас дэлхий дахинд зайлшгүй хадгалан хамгаалах шаардлагатай хэмээн тодорхойлсон 200 эко бүсийн нэг бөгөөд биологийн олон янз байдал, амьдрах орчин, угсаатны олон янз байдлыг агуулж байдгаараа онцлог. Дэлхийд ховордсон тул загас, ирвэс, хүдэр, хүрэн баавгай, аргал угалз, хойлог шувуу, халиун буга гэх мэт амьтад нэг доор амьдарч буй бүс нутаг юм. Монгол орны хойморь төдийгүй олон улсын экологийн зүй тогтлын гайхамшигт бүс нутаг болно",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
2/1/2023 4:08:33,Khövsgöl,Хөвсгөл нуур ,훕스굴 호수,"무릉에서 북쪽으로 101km 떨어진 곳이 있는 호수이다. 크기는 2.760km2, 넓이는 39.5km, 길이는 133.4km, 수심이 가장 깊은 곳은 262m이며, 호수변의 길이는 350km이다. 호수투명도는 24m이다. 크기는 한국 제주도의 1.5배에 해당하는 넓이로 세계에서 14번째로 큰 호수이고, 몽골에서는 옵스호수 다음으로 크다. 훕스굴 호수는 사방에 높은 산에서 99개의 강물 (계곡물)이 흘러들고, 한곳으로 흘러나가는데,  이 밖으로 나가느 한 물길이는 가장 남쪽에 있느 에깅강이다. 에깅강은 475km  흘러 셀렝그강으로 연결되어 몽골초원 북쪽을 돌아 바이칼호수의 남쪽 중간으로 흘러간다. 훕스굴과 바이칼호수가 직선거리로 불과 400km 빡에 안되는 거리이지만, 훕스굴 호수를 떠난 물길은 1.500km를 넘게 돌아 바이칼 호수로 흘러 들어간다. 아무리 바이칼 호수가 맑다고 해도 원류인 훕스굴 호수이다. ","Улаанбаатар хотоос 870 орчим км-т, Мөрөн хотоос 102 км-ийн зайд оршдог.Хөвсгөл нуур нь  одоогоос 7 сая орчим жилийн өмнө үүссэн гэдэг. Хөвсгөл аймгийн Алаг-Эрдэнэ, Рэнчинлхүмбэ, Ханх, Чандмань-Өндөр зэрэг сумдын нутгийг дамнан, Мөрөн хотоос хойш 101 километрт оршино. 2760 ам километр талбайтай, 34-36 километр өргөн, 136 километр урт, 262 метр гүн нуур бөгөөд далайн төвшнөөс дээш 1645 метр өндөрт оршдог. Эргийн шугамын урт нь 414 километр,  усны нөөцөөрөө Азид хоёрдугаарт ордог. Хөвсгөл нуурт 46 гол горхи цутгах бөгөөд нийт 5300 ам километр талбайгаас усжина. Дэлхийн цэнгэг усны 1%-ийг эзэлдэг. Нуурын ёроолын талбайн 70% нь 100 метрээс илүү гүн байдаг. Сибирийн хадран, зэвэг зэрэг 12 зүйл загас амьдардаг. 11 дүгээр сарын сүүлийн хагас гэхэд бүрэн хөлддөг бөгөөд мөсний зузаан 1 метр болдог.
Эргэн тойрон сүрлэг өндөр уулсаар хүрээлэгдэх бөгөөд баруун урд талаараа 3000-3200 метр өндөр Хорьдол сарьдагийн нуруу, Баяны нуруугаар хүрээлэгдэнэ. Нуурын хажуу эрэг эгц цавчим байдаг. Зүүн талаараа арай налуу эрэгтэй. Хөвсгөл нуурын баруун талд нь Дархадын хотгорын ай сав оршдог. Дархадын хотгор бол Монголын хамгийн хүйтэн газруудын нэг юм. Хөвсгөл нууранд Модон хүй, Хадан хүй, Далайн хүй, Бага хүй гэсэн 4 арал бий. Эдгээрээс хамгийн том нь  “Далайн хүй” арал бөгөөд усны мандлаас 126 метр өндөр, 3 километр урт, 2 километр өргөн, 5.8 ам километр талбайтай, битүү ой модоор хучигдсан байдаг.  “Хадан хүй” арал нь өндөр өндөр хясаатай тул шувууд их цугладаг. “Модон хүй” нь онцгой сайхан байгальтай. Усны тунгалагшилт нь 24.5 метр байдаг. Эргийн хаданд хүрлийн үеийн сүг зурагнууд бий.",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
2/1/2023 5:05:51,Khövsgöl,Даян дээрхийн агуй,다양데르흐 동굴,"훕스굴 아이막 차강우르솜 중심에서 동북쪽으로 35km 떨어져 있는, 몽골에서 비교적 큰 동굴 중의 하나이다. 2006년에 국가보호지역으로 지정되었고 열 칸과 여러 문으로 이루어져 있으며 여러 약수터가 있다.","Улаанбаатар хотоос 700 км зайтай Даян дээрхийн агуй нь Хөвсгөл аймгийн Цагаан-Үүр сумын төвөөс зүүн хойш орших Монгол орны хамгийн том агуйн нэг бөгөөд 2006 онд УИХ-ын 26 дугаар тогтоолоор тусгай хамгаалалтанд авсан. Даян дээрхийн агуй нь ховор тогтоцтой, байгалийн үнэт үзмэр юм. Дотроо 10 гаруй өрөөтэй, зүг бүртээ олон ам хаалгатай, олон янзын рашаантай, нарийн шороон будагтай. “Эхийн умай” гэдэг эмэгтэй хүний савыг дүрсэлсэн амсартай. 
Агуйн ам нь Номхон уулын дунд орчим зүүн урагш хандсан том дөрвөлжин хаалга хэлбэртэй. Түүний хамгийн том амсар нь 3 х 4 м хэмжээтэй бөгөөд түүнээс бага хоёр амсар бий. Агуй үүсгэгч шохойн чулуу нь өгөршилд орж олон нүх сүв, хонхорхой, сэнж, ан цав үүсгэсэн байна. Даян дээрхийн агуйн орчных нь байгаль маш үзэсгэлэнтэй. Цагаан суварга, Сэнжит хад зэрэг том жижиг олон агуй бий. Агуйнуудын орчимд олон тооны хиргисүүр, булш байдаг. Энэ орчмын нутаг хотгор гүдгэрийн хувьд 1600-1900м-ийн өндөр бүхий дундаж намхан уулс, голын хөндий хосолсон гадаргатай. Уулсын орой, хяр нь гол төлөв бөмбөгөр оройтой боловч хажуу нь эгц байдаг. Дээрхийн голын баруун зүүн талын эгц цавчим хажуутай уулс нь шохойн чулуу, занараас тогтоно.
Хуш нарс, гацуур, улиас, шинэс, монос, улаан, бор бургас, нохойн хошуу, боролзгоно, далан хальс, тавилгана, ямаан ба хонин арц, ягаан даль, улаалзгана, аньс, гүзээлзгэнэ зэрэг жимс, ургамлаар нэн баялаг.
Орчны уулсад халтар хандгай, халиун буга, бор гөрөөс, зэрлэг гахай, хүрэн баавгай, хүдэр, үнэг зэрэг үслэг ан амьтан элбэг байдаг. Гол нуур цөөрөмд нь цурхай, алгана, гутаар, зэвэг, балиус зэрэг загастай. Харцага, шонхор, бэгбаатар, шар шувуу, сойр, хөтүү, ногтруу, өвөөлж, хөх цөгцгий, тоодог, тогоруу зэрэг жигүүртэн шувуудтай.",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
2/1/2023 6:16:51,Khövsgöl,Уушгийн өврийн буган хөшөө,,,"Улаанбаатраас 746 км Хөвсгөл аймгийн төв Мөрөн хотоос баруун зүгт 18 км зайд Бүрэнтогтох сумын нутаг Улаан Уушиг уулын өвөрт буган хөшөө болон хиргисүүрийн тахилгын байгууламжийн томоохон цогцолбор орших бөгөөд нэг дор 30 орчим буган хөшөө бий. Эдгээр хөшөө нь хойноосоо урагш цуварсан байрлалтай ба тэдгээрийн эргэн тойронд битүү болон цагариган хэлбэрийн чулуун дарааст олон тахилгын байгууламжуудтай. Энэхүү дурсгал нь Евразийн буган чулуун хөшөөт цогцолбор дурсгалуудын хамгийн олон хөшөөтэй нь бөгөөд хиргисүүр, буган хөшөөний соёлыг тээгч эртний ард түмний судалгаанд онцгой байр суурийг эзэлдэг. 
    Энд анх 1970-аад оны үед хуучнаар ЗХУ-ын судлаач В.В.Волков, Э.А.Новгородова нар судалгаа хийж, дараагаар нь 1999, 2003-2006 онуудад Монгол-Японы хамтарсан cудалгааны баг хоёр хиргисүүрийг бүх тахилгын байгууламжийн хамт, нэг дөрвөлжин булш, 4, 7, 8-р буган хөшөөний тахилгын байгууламжуудыг, 2013 онд Монгол-Оросын хамтарсан шинжилгээний анги буган хөшөөний тахилгын цогцолборыг өргөн талбайгаар малтан шинжилжээ.
    Эндхийн буган хөшөөд Монгол-Өвөр Байгалын хэлбэр буюу бугын загварчилсан дүрст хөшөөний төрөлд хамаарна.  Хөшөөдийн хамгийн намхан нь 133 см, хамгийн өндөр нь 375 см хэмжээтэй ба хөшөөдийг цайвар саарал, улаан хүрэн, хөх саарал өнгийн боржингоор хийжээ. Хөшөөдийн сийлбэр харилцан адилгүй хадгалагдсан. Эдгээр хөшөөдийн дотроос хүний нүүр дүрсэлсэн хөшөө хамгийн онцгой нь юм. Уг хөшөөний нэг нарийн талын дээд хэсэгт хүний нүүр, нүд, хөмсөг, хамар, ам, чих зэргийг уран нарийн сийлж, чихэнд нь ээмэг зүүснээр дүрсэлжээ. Хүний нүүрний доод талд хүзүүний зүүлт, түүний доор том жижиг 14 бугыг хөшөөг эргэн ороосон байдалтайгаар дүрслэхдээ тэдний завсар зайнд нь таван талт хэлбэртэй бамбай, толь зэргийг багтааж, харин бүсний доод талд 14 бугыг дээшээ тэнгэр өөд тэмүүлсэн байдалтайгаар сийлжээ. Бүс нь ханан хээ чимэглэлтэй бөгөөд түүнээс байлдааны зээтүү, чичлүүр хутга, дэгээ, билүү, саадаг зэргийг зүүснээр сийлсэн байна.   ",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
